id,rating,year,img,name,link,location,type,lat,lng
276,1,MICHELIN Guide Netherlands,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/f78b22b6-f837-4629-a533-d65371d48ff7.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Cheval Blanc,https://guide.michelin.com//en/noord-holland/heemstede/restaurant/cheval-blanc212552,Heemstede,Modern Cuisine,52.36021,4.628926
277,2,MICHELIN Guide Netherlands,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/aed0e112-d011-40b2-9b35-233495e17c73.jpeg?width=500&amp;sharp=1"" width=""362"" height=""203",De Bokkedoorns,https://guide.michelin.com//en/noord-holland/overveen/restaurant/de-bokkedoorns,Overveen,Modern Cuisine,52.396881,4.57934
278,1,MICHELIN Guide Netherlands,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/3fddbeb6-5dd8-4843-a0b4-0dfce747bea7.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",De Bloemenbeek,https://guide.michelin.com//en/overijssel/de-lutte/restaurant/de-bloemenbeek,De Lutte,Modern French,52.319595,6.997867
279,1,MICHELIN Guide Netherlands,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/c02d7c6a-fad1-4a36-bd5d-9292a7d66b09.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",De Loohoeve,https://guide.michelin.com//en/drenthe/schoonloo/restaurant/de-loohoeve,Schoonloo,Creative,52.90443,6.700262
280,1,MICHELIN Guide Netherlands,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/b3f84b36-5fb7-4a17-a1af-1e51a5bda140.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Rijnzicht,https://guide.michelin.com//en/gelderland/doornenburg/restaurant/rijnzicht,Doornenburg,Modern Cuisine,51.890247,6.022688
281,1,MICHELIN Guide Netherlands,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/99212e95-6cdf-4f0e-9b4d-6d8fad2fb2cf.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Zout & Citroen,https://guide.michelin.com//en/noord-brabant/oosterhout/restaurant/zout-citroen,Oosterhout,Creative,51.640377,4.859427
282,1,MICHELIN Guide Netherlands,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/5d5ae03f-4185-4174-aade-34b85ee25500.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",De Leuf,https://guide.michelin.com//en/limburg/ubachsberg/restaurant/de-leuf,Ubachsberg,Creative,50.852551,5.952134
283,2,MICHELIN Guide Netherlands,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/a21ed3b0-1742-45e4-8e42-b440e89dba26.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Fred,https://guide.michelin.com//en/zuid-holland/rotterdam/restaurant/fred,Rotterdam,Creative French,51.917004,4.517772
284,1,MICHELIN Guide Netherlands,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/a02ea4be-f3ea-4d70-96b3-247f5ae063d4.png?width=500&amp;sharp=1"" width=""362"" height=""203",RON Gastrobar,https://guide.michelin.com//en/noord-holland/amsterdam/restaurant/ron-gastrobar,Amsterdam,Creative French,52.352234,4.856653
285,1,MICHELIN Guide Netherlands,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/2a6f02f3-25e4-48fd-a427-cd6f901919a6.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Tout à Fait,https://guide.michelin.com//en/limburg/maastricht/restaurant/tout-a-fait,Maastricht,Modern French,50.846649,5.694071
286,2,MICHELIN Guide Netherlands,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/b0d01f3b-8984-482c-8739-b6daaf072798.JPG?width=500&amp;sharp=1"" width=""362"" height=""203",Spectrum,https://guide.michelin.com//en/noord-holland/amsterdam/restaurant/spectrum437663,Amsterdam,Creative,52.36478,4.89701
287,1,MICHELIN Guide Netherlands,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/3f9cc838-f753-4547-ba3d-56402936aaf6.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Apicius,https://guide.michelin.com//en/noord-holland/castricum/restaurant/apicius212340,Castricum,Modern Cuisine,52.558907,4.65618
288,1,MICHELIN Guide Netherlands,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/8ae0c4bb-277f-4ae5-a3a9-e1036e69309a.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",AIRrepublic,https://guide.michelin.com//en/zeeland/cadzand/restaurant/airrepublic,Cadzand,"Seafood, Seafood",51.378525,3.382188
289,2,MICHELIN Guide Netherlands,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/79b9ae03-dc2a-4e1e-967c-764c31bf323e.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",De Groene Lantaarn,https://guide.michelin.com//en/overijssel/staphorst/restaurant/de-groene-lantaarn,Staphorst,"Creative, Creative",52.660179,6.246362
290,1,MICHELIN Guide Netherlands,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/eaa6159b-c44b-4424-adaf-e4cc1cfabd2f.JPG?width=500&amp;sharp=1"" width=""362"" height=""203",Tilia,https://guide.michelin.com//en/noord-brabant/etten-leur/restaurant/tillia212467,Etten-Leur,Modern Cuisine,51.569958,4.635447
291,2,MICHELIN Guide Netherlands,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/073aeab3-cc00-4c4f-8909-c5ae5b785805.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Parkheuvel,https://guide.michelin.com//en/zuid-holland/rotterdam/restaurant/parkheuvel,Rotterdam,Modern Cuisine,51.903824,4.471594
292,1,MICHELIN Guide Netherlands,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/60ac984a-2229-46c2-962a-3d4b593f6187.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Meliefste,https://guide.michelin.com//en/zeeland/wolphaartsdijk/restaurant/meliefste,Wolphaartsdijk,Creative,51.546764,3.814582
293,1,MICHELIN Guide Netherlands,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/098ff30b-ce30-4773-bb76-66fb6676c69e.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Soigné,https://guide.michelin.com//en/noord-holland/bussum/restaurant/soigne214107,Bussum,"Market Cuisine, Market Cuisine",52.274548,5.164612
294,1,MICHELIN Guide Netherlands,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/b1f311d4-d31b-42ef-9ba9-08c7c0d33a4a.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Tante Koosje,https://guide.michelin.com//en/utrecht/loenen-aan-de-vecht/restaurant/tante-koosje,Loenen aan de Vecht,Modern French,52.209091,5.023549
295,1,MICHELIN Guide Netherlands,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/a58cf815-396f-4167-8b91-e449c682f5da.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Vermeer,https://guide.michelin.com//en/noord-holland/amsterdam/restaurant/vermeer,Amsterdam,Organic,52.376488,4.900345
296,1,MICHELIN Guide Netherlands,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/1f1032ec-8dc3-4593-a82c-ddeecb5a0978.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Eden,https://guide.michelin.com//en/noord-brabant/valkenswaard/restaurant/eden1154631,Valkenswaard,"Modern Cuisine, Modern Cuisine",51.356831,5.461284
297,1,MICHELIN Guide Netherlands,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/0b8e756a-4d0f-404f-8172-3f0ca183c8bb.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Versaen,https://guide.michelin.com//en/noord-brabant/ravenstein/restaurant/versaen,Ravenstein,Creative,51.797363,5.65231
298,1,MICHELIN Guide Netherlands,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/35b9449e-1e81-4be7-bdd9-f561d6c4ec0f.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Noble Kitchen,https://guide.michelin.com//en/noord-brabant/cromvoirt/restaurant/noble-kitchen,Cromvoirt,"Modern Cuisine, Modern Cuisine",51.66573,5.230291
299,1,MICHELIN Guide Netherlands,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/fa32cf3c-6c97-4c62-afa8-726e9f045423.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Bolenius,https://guide.michelin.com//en/noord-holland/amsterdam/restaurant/bolenius,Amsterdam,Creative,52.336132,4.873623
300,1,MICHELIN Guide Netherlands,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/b2972ddf-f585-4e69-8b4f-a77c8b6fbea1.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Wils,https://guide.michelin.com//en/noord-holland/amsterdam/restaurant/wils,Amsterdam,World Cuisine,52.343342,4.856129
301,1,MICHELIN Guide Netherlands,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/114f9c94-a804-4562-b204-5413cb3cc4ab.png?width=500&amp;sharp=1"" width=""362"" height=""203",OONIVOO,https://guide.michelin.com//en/noord-brabant/uden/restaurant/oonivoo,Uden,Modern French,51.656902,5.616947
302,1,MICHELIN Guide Netherlands,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/8fc5a91d-ef9a-4373-b6c3-a6a6bd18b516.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Bord'Eau,https://guide.michelin.com//en/noord-holland/amsterdam/restaurant/bord-eau,Amsterdam,Creative,52.367661,4.894256
303,1,MICHELIN Guide Netherlands,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/f32ecb4a-f573-4fbc-903f-949dc6f34b27.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",O&O,https://guide.michelin.com//en/noord-brabant/sint-willebrord/restaurant/o-o,Sint Willebrord,"Asian, Asian",51.55254,4.591708
304,1,MICHELIN Guide Netherlands,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/51436d60-9188-40c4-ae2f-00c8ca326671.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Joelia,https://guide.michelin.com//en/zuid-holland/rotterdam/restaurant/joelia,Rotterdam,Modern French,51.923935,4.477616
305,1,MICHELIN Guide Netherlands,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/86d16ef9-e358-4673-80fc-0840df780b84.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Yamazato,https://guide.michelin.com//en/noord-holland/amsterdam/restaurant/yamazato115431,Amsterdam,Japanese,52.348667,4.89288
306,1,MICHELIN Guide Netherlands,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/06ea5314-3732-405c-9816-5435735408bb.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Zeezout,https://guide.michelin.com//en/zuid-holland/rotterdam/restaurant/zeezout,Rotterdam,"Seafood, Seafood",51.906132,4.47746
307,1,MICHELIN Guide Netherlands,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/1a4027a4-e636-4e9a-9dfa-05b715dbb8b9.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Marrees,https://guide.michelin.com//en/limburg/weert/restaurant/marrees,Weert,Modern Cuisine,51.251057,5.703429
308,1,MICHELIN Guide Netherlands,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/c8b90441-d663-481d-8ff2-4df8acf93237.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Bij Jef,https://guide.michelin.com//en/noord-holland/den-hoorn/restaurant/bij-jef,Den Hoorn,Classic Cuisine,53.024677,4.749845
309,1,MICHELIN Guide Netherlands,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/dc51620b-4d03-46f4-91e5-db11bc42d3c9.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Latour,https://guide.michelin.com//en/zuid-holland/noordwijk-aan-zee/restaurant/latour,Noordwijk aan Zee,Modern Cuisine,52.24152,4.427138
310,1,MICHELIN Guide Netherlands,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/af9d7ac0-a397-48d8-b132-f53fd3315402.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Aan de Zweth,https://guide.michelin.com//en/zuid-holland/schipluiden/restaurant/aan-de-zweth,Schipluiden,Modern French,51.962753,4.393825
311,1,MICHELIN Guide Netherlands,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/16b5461d-c118-4618-a9e5-9c78b76223ea.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Flicka,https://guide.michelin.com//en/gelderland/kerkdriel/restaurant/flicka,Kerkdriel,Modern Cuisine,51.785103,5.322281
312,1,MICHELIN Guide Austria,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/a9ce4fda-4e9d-4057-bee1-b0d5f6446166.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Kilian Stuba,https://guide.michelin.com//en/styria/hirschegg/restaurant/kilian-stuba,Hirschegg,Creative,47.34866,10.171979
313,2,MICHELIN Guide Germany,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/89e24d08-c733-4b03-978d-51e9caf754fb.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Haerlin,https://guide.michelin.com//en/hamburg-region/hamburg/restaurant/haerlin,Hamburg,"Creative French, Creative French",53.555443,9.991464
314,1,MICHELIN Guide Germany,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/b861ed61-24e7-4a74-a4da-547605ef2393.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",der Schneider,https://guide.michelin.com//en/nordrhein-westfalen/dortmund/restaurant/der-schneider,Dortmund,"Modern Cuisine, Modern Cuisine",51.512573,7.532943
315,1,MICHELIN Guide Germany,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/fc6b1315-2551-4fff-8272-21811645ed70.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Zur Post,https://guide.michelin.com//en/nordrhein-westfalen/odenthal/restaurant/zur-post83223,Odenthal,Modern Cuisine,51.03241,7.115012
316,1,MICHELIN Guide Germany,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/55df32b7-6e5c-4280-ac1f-8f0ba468a4fc.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Le Flair,https://guide.michelin.com//en/nordrhein-westfalen/dusseldorf/restaurant/le-flair,Düsseldorf,French,51.23941,6.794673
317,1,MICHELIN Guide Germany,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/f7d00626-3dce-42a6-bc94-fec9e96964c0.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Orangerie,https://guide.michelin.com//en/schleswig-holstein/timmendorfer-strand/restaurant/orangerie78167,Timmendorfer Strand,Classic French,54.000862,10.779679
318,1,MICHELIN Guide Germany,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/2a898996-2cbf-4dda-b91f-076a8a7b7e63.JPG?width=500&amp;sharp=1"" width=""362"" height=""203",Rebers Pflug,https://guide.michelin.com//en/baden-wurttemberg/de-schwbisch-hall/restaurant/rebers-pflug,Schwäbisch Hall,Market Cuisine,49.123108,9.757056
319,1,MICHELIN Guide Germany,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/7fdeb45d-f451-46df-96f8-932a39672c60.jpg?width=500&amp;sharp=1"" width=""362"" height=""203","Gourmetrestaurant ""fine dining RS""",https://guide.michelin.com//en/baden-wurttemberg/salach/restaurant/gourmetrestaurant-fine-dining-rs,Salach,"French Contemporary, French Contemporary",48.691799,9.766755
320,1,MICHELIN Guide Germany,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/9295e992-3624-4248-bf2f-7ec08b8a4433.JPG?width=500&amp;sharp=1"" width=""362"" height=""203",Atelier Sanssouci,https://guide.michelin.com//en/sachsen/radebeul/restaurant/atelier-sanssouci,Radebeul,"Classic Cuisine, Classic Cuisine",51.108608,13.675376
321,2,MICHELIN Guide Germany,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/19a9178d-7e89-43cd-8d6c-0097729e64e5.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Lorenz Adlon Esszimmer,https://guide.michelin.com//en/berlin-region/berlin/restaurant/lorenz-adlon-esszimmer,Berlin,Creative,52.516171,13.380119
322,1,MICHELIN Guide Germany,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/add79ccc-b7f3-41df-bc26-d9d46a1dab72.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Apicius,https://guide.michelin.com//en/niedersachsen/bad-zwischenahn/restaurant/apicius79202,Bad Zwischenahn,Modern French,53.188744,8.033157
323,1,MICHELIN Guide Germany,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/a676c85d-3fb5-4fa8-a516-cf66fc6452e2.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",SKYKITCHEN,https://guide.michelin.com//en/berlin-region/berlin/restaurant/skykitchen,Berlin,Modern Cuisine,52.528282,13.456528
324,1,MICHELIN Guide Germany,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/f485c9c3-9f55-412f-b6c1-b9e3cf18adc2.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",maiBeck,https://guide.michelin.com//en/nordrhein-westfalen/koln/restaurant/maibeck,Cologne,"Modern Cuisine, Modern Cuisine",50.94035,6.961756
325,1,MICHELIN Guide Germany,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/98adde66-341a-4975-9c71-5c52b9485c0f.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Traube,https://guide.michelin.com//en/baden-wurttemberg/efringen-kirchen/restaurant/traube1181496,Efringen-Kirchen,"Modern Cuisine, Modern Cuisine",47.690941,7.539876
326,1,MICHELIN Guide Germany,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/109b3688-0b0b-48dc-bc63-5204a7541a72.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",BODENDORF'S,https://guide.michelin.com//en/schleswig-holstein/sylt/restaurant/bodendorf-s,Sylt,"Modern French, Modern French",54.901085,8.332835
327,1,MICHELIN Guide Germany,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/a35fb397-7653-4725-b4f8-a004c011f1fe.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Johanns,https://guide.michelin.com//en/bayern/waldkirchen/restaurant/johanns,Waldkirchen,"Modern Cuisine, Modern Cuisine",48.729862,13.600791
328,1,MICHELIN Guide Germany,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/71ab4438-a375-43a3-a949-769195ce4f4c.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",JUWEL,https://guide.michelin.com//en/sachsen/schirgiswalde-kirschau/restaurant/juwel,Schirgiswalde-Kirschau,"Modern French, Modern French",51.096317,14.429719
329,1,MICHELIN Guide Germany,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/67084b50-07b4-4171-9dcd-c77b6ff03bb7.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Gourmet Restaurant im Schlosshotel Münchhausen,https://guide.michelin.com//en/niedersachsen/aerzen/restaurant/gourmet-restaurant-im-schlosshotel-munchhausen,Aerzen,"Classic Cuisine, Classic Cuisine",52.069027,9.252363
330,1,MICHELIN Guide Germany,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/a8676fe0-f640-498e-a096-5582b017b003.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Cheval Blanc,https://guide.michelin.com//en/bayern/illschwang/restaurant/cheval-blanc554556,Illschwang,"Classic Cuisine, Classic Cuisine",49.447968,11.684254
331,1,MICHELIN Guide Germany,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/e0decaaf-74ac-4acf-acbd-d25770bb719b.JPG?width=500&amp;sharp=1"" width=""362"" height=""203",San Martino - Gourmet,https://guide.michelin.com//en/baden-wurttemberg/konstanz/restaurant/san-martino-gourmet,Constance,Creative French,47.658661,9.172802
332,1,MICHELIN Guide Germany,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/105167b1-8c04-427a-bae0-bf059a9501b9.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",[KOOK] 36,https://guide.michelin.com//en/bayern/moos-bei-deggendorf/restaurant/kook-36,Moos bei Deggendorf,"Creative, Creative",48.751499,12.967771
333,1,MICHELIN Guide Germany,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/a9fc9431-7303-471e-be29-d3a6a5c2a0c6.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Wolfshöhle,https://guide.michelin.com//en/baden-wurttemberg/freiburg-im-breisgau/restaurant/wolfshohle,Freiburg im Breisgau,Modern French,47.994427,7.854731
334,2,MICHELIN Guide Germany,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/ae3248fa-189c-4e3f-8b72-aa423a1c36ff.jpeg?width=500&amp;sharp=1"" width=""362"" height=""203",Jante,https://guide.michelin.com//en/niedersachsen/hannover/restaurant/jante,Hanover,"Creative, Creative",52.370144,9.760749
335,1,MICHELIN Guide Germany,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/dd0718fe-74b6-4c3d-a5df-b26ae21ce24d.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Coeur D'Artichaut,https://guide.michelin.com//en/nordrhein-westfalen/munster/restaurant/coeur-d-artichaut,Münster,"Modern French, Modern French",51.963894,7.629425
336,1,MICHELIN Guide Germany,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/7d6c6714-10fb-4144-ad4b-19ed9eb7045e.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Tian,https://guide.michelin.com//en/bayern/mnchen/restaurant/tian450459,Munich,Vegetarian,48.134529,11.575754
337,1,MICHELIN Guide Germany,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/672775e2-a9b3-4141-9f95-7bede2833496.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Kucher's Gourmet,https://guide.michelin.com//en/rheinland-pfalz/darscheid/restaurant/kucher-s-gourmet,Darscheid,"Classic Cuisine, Classic Cuisine",50.210693,6.883235
338,1,MICHELIN Guide Germany,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/80cafdb8-39d1-4537-a4e4-1479dd892790.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Weinschänke Schloss Groenesteyn,https://guide.michelin.com//en/hessen/kiedrich/restaurant/weinschanke-schloss-groenesteyn,Kiedrich,"Modern Cuisine, Modern Cuisine",50.04213,8.080986
339,3,MICHELIN Guide Germany,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/240483dc-0408-4bf2-bdc3-2d792ad28386.jpeg?width=500&amp;sharp=1"" width=""362"" height=""203",Victor's Fine Dining by christian bau,https://guide.michelin.com//en/saarland/perl-nennig/restaurant/victor-s-fine-dining-by-christian-bau,Perl-Nennig,Creative,49.535172,6.387211
340,1,MICHELIN Guide Germany,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/3a5e1a1e-c5a5-4245-9636-5e4cce67fb16.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Philipp Soldan,https://guide.michelin.com//en/hessen/frankenberg/restaurant/philipp-soldan,Frankenberg,"Creative, Creative",51.059242,8.801653
341,1,MICHELIN Guide Germany,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/a32061b5-556c-4e3e-9ba7-8033e7f77fbd.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Reuter,https://guide.michelin.com//en/nordrhein-westfalen/rheda-wiedenbrck/restaurant/reuter,Rheda-Wiedenbrück,"Modern French, Modern French",51.854073,8.291257
342,1,MICHELIN Guide Germany,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/3442306e-fb92-4a54-8448-e84e78e8b8e1.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",5,https://guide.michelin.com//en/baden-wurttemberg/stuttgart/restaurant/5,Stuttgart,Modern Cuisine,48.780163,9.177727
343,1,MICHELIN Guide Germany,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/bc77b208-3996-4de7-9961-6074972fad34.JPG?width=500&amp;sharp=1"" width=""362"" height=""203",Zeitwerk,https://guide.michelin.com//en/sachsen-anhalt/wernigerode/restaurant/zeitwerk,Wernigerode,"Creative, Creative",51.834549,10.789632
344,1,MICHELIN Guide Germany,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/9b7a5e97-87db-4f03-b994-f0809bae074f.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Mühlenhelle,https://guide.michelin.com//en/nordrhein-westfalen/gummersbach/restaurant/muhlenhelle,Gummersbach,Modern French,50.983288,7.531184
